matvecs,res_L2,res_Linf,vcycles,group_name,cells,frequency_x,frequency_y,frequency_z,max_depth,mesh,mesh_family,scale_x,scale_y,scale_z,solver,unknowns
4,0.0012699935667532395,0.08777500425216618,4,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,4.0,accelerated_hybrid_mg,274625
5,0.000495269048270039,0.035920688580094916,5,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,4.0,accelerated_hybrid_mg,274625
6,0.0002817112994821097,0.0146886565769125,6,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,4.0,accelerated_hybrid_mg,274625
7,0.00022744812718573514,0.00783563632482054,7,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,4.0,accelerated_hybrid_mg,274625
8,8.179919657923246e-05,0.0031084044717653568,8,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,4.0,accelerated_hybrid_mg,274625
9,2.15467070006598e-05,0.001182034891379805,9,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,4.0,accelerated_hybrid_mg,274625
10,8.076690808487418e-06,0.00046555763873184515,10,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,4.0,accelerated_hybrid_mg,274625
11,4.0337530898196516e-06,0.00019737689658452228,11,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,4.0,accelerated_hybrid_mg,274625
12,1.5467201438829199e-06,7.609094915880401e-05,12,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,4.0,accelerated_hybrid_mg,274625
13,4.2009824385003016e-07,3.295823965646574e-05,13,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,4.0,accelerated_hybrid_mg,274625
14,2.609379185333124e-07,1.729699116302099e-05,14,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,4.0,accelerated_hybrid_mg,274625
15,6.3218056262304e-08,5.055532723713187e-06,15,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,4.0,accelerated_hybrid_mg,274625
16,2.4799242244978022e-08,2.0656485029897264e-06,16,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,4.0,accelerated_hybrid_mg,274625
17,1.2529352766959226e-08,9.92240850945233e-07,17,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,4.0,accelerated_hybrid_mg,274625
18,6.023123961913213e-09,4.432860087948524e-07,18,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,4.0,accelerated_hybrid_mg,274625
19,1.618004868491156e-09,1.1458005325705648e-07,19,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,4.0,accelerated_hybrid_mg,274625
20,3.6681390780737844e-10,3.976571257159361e-08,20,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,4.0,accelerated_hybrid_mg,274625
21,3.4543003661920343e-10,2.105919524468065e-08,21,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,4.0,accelerated_hybrid_mg,274625
22,1.263685908061322e-10,1.1604811622183424e-08,22,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,4.0,accelerated_hybrid_mg,274625
23,6.514490704021787e-11,5.664434961973333e-09,23,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,4.0,accelerated_hybrid_mg,274625
24,2.6561730653465776e-11,2.335092317687413e-09,24,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,4.0,accelerated_hybrid_mg,274625
25,1.0737018970356637e-11,8.237998869310154e-10,25,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,4.0,accelerated_hybrid_mg,274625
26,4.3434630429741366e-12,3.531536334322205e-10,26,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,4.0,accelerated_hybrid_mg,274625
27,1.5399602299604438e-12,1.2878705128668365e-10,27,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,4.0,accelerated_hybrid_mg,274625
28,5.773978858024294e-13,5.987288717232046e-11,28,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,4.0,accelerated_hybrid_mg,274625
29,2.8501797912955893e-13,2.1366462907659185e-11,29,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,4.0,accelerated_hybrid_mg,274625
30,1.0378350908515016e-13,8.36085352025834e-12,30,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,4.0,accelerated_hybrid_mg,274625
31,4.880848295090999e-14,3.961486158724915e-12,31,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,4.0,accelerated_hybrid_mg,274625
32,1.6100816604314142e-14,1.5419762816932756e-12,32,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,4.0,accelerated_hybrid_mg,274625
33,5.8131437443405065e-15,6.689264522995258e-13,33,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,4.0,accelerated_hybrid_mg,274625
34,2.011536218379612e-15,2.1797823921532496e-13,34,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,4.0,accelerated_hybrid_mg,274625
35,8.044459285986563e-16,8.432751351542091e-14,35,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,4.0,accelerated_hybrid_mg,274625
0,3.211229909255129,0.19220475645356347,0,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,4.0,standalone_gmg,4913
1,1.736719375737195,0.0940694001643558,1,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,4.0,standalone_gmg,4913
2,1.0289657496775733,0.05308312714768079,2,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,4.0,standalone_gmg,4913
3,0.633109396039266,0.031022394138175563,3,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,4.0,standalone_gmg,4913
4,0.4009381372516057,0.0186681462091364,4,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,4.0,standalone_gmg,4913
5,0.25959313175813287,0.011489628666217777,5,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,4.0,standalone_gmg,4913
6,0.1708373482110235,0.007198024923137758,6,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,4.0,standalone_gmg,4913
7,0.11373182421329837,0.004575053463291956,7,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,4.0,standalone_gmg,4913
8,0.07631874914013496,0.00294307059033036,8,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,4.0,standalone_gmg,4913
9,0.05148860472766424,0.0019130140540999652,9,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,4.0,standalone_gmg,4913
10,0.03486144005596399,0.0012555539143090932,10,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,4.0,standalone_gmg,4913
11,0.02365960374631541,0.0008514942681637633,11,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,4.0,standalone_gmg,4913
12,0.016082212639910148,0.0005803759943174003,12,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,4.0,standalone_gmg,4913
13,0.010942773942788218,0.0003956169689521144,13,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,4.0,standalone_gmg,4913
14,0.007450733841104882,0.00026968835003472746,14,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,4.0,standalone_gmg,4913
15,0.005075281421949697,0.0001838493129869001,15,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,4.0,standalone_gmg,4913
16,0.0034581583911025026,0.00012533404147568872,16,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,4.0,standalone_gmg,4913
17,0.002356732678499282,8.54437321596152e-05,17,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,4.0,standalone_gmg,4913
18,0.0016063064261818505,5.8249706828591985e-05,18,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,4.0,standalone_gmg,4913
19,0.0010949159730750464,3.971079974585123e-05,19,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,4.0,standalone_gmg,4913
20,0.0007463723905585478,2.7072246700260427e-05,20,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,4.0,standalone_gmg,4913
21,0.0005087974570355067,1.8456120125909248e-05,21,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,4.0,standalone_gmg,4913
22,0.0003468516877032647,1.2582205421801662e-05,22,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,4.0,standalone_gmg,4913
23,0.0002364552138866549,8.577747929658375e-06,23,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,4.0,standalone_gmg,4913
24,0.00016119739584085952,5.84776445336499e-06,24,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,4.0,standalone_gmg,4913
25,0.00010989293806803884,3.986635317337894e-06,25,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,4.0,standalone_gmg,4913
26,7.491749834271082e-05,2.717835554721937e-06,26,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,4.0,standalone_gmg,4913
27,5.1073764518281944e-05,1.8528482739338381e-06,27,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,4.0,standalone_gmg,4913
28,3.4818752204363546e-05,1.2631547152974765e-06,28,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,4.0,standalone_gmg,4913
29,2.373717399234551e-05,8.611389696183691e-07,29,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,4.0,standalone_gmg,4913
30,1.6182482036161568e-05,5.870700722082622e-07,30,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,4.0,standalone_gmg,4913
31,1.1032182981196032e-05,4.0022723758748047e-07,31,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,4.0,standalone_gmg,4913
32,7.521040224387887e-06,2.7284961312545875e-07,32,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,4.0,standalone_gmg,4913
33,5.127367572035819e-06,1.8601160663156424e-07,33,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,4.0,standalone_gmg,4913
34,3.4955140287761696e-06,1.2681094695154993e-07,34,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,4.0,standalone_gmg,4913
35,2.3830199771750434e-06,8.645168211862675e-08,35,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,4.0,standalone_gmg,4913
36,1.6245921134270136e-06,5.893728827199851e-08,36,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,4.0,standalone_gmg,4913
37,1.107544063670704e-06,4.01797150134664e-08,37,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,4.0,standalone_gmg,4913
38,7.550534509663879e-07,2.7391988163816272e-08,38,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,4.0,standalone_gmg,4913
39,5.14747666688073e-07,1.8674124802053882e-08,39,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,4.0,standalone_gmg,4913
40,3.5092239183206917e-07,1.2730837092855829e-08,40,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,4.0,standalone_gmg,4913
0,5.286563125402139,0.25142193120116685,0,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,4.0,standalone_gmg,35937
1,1.219173763967718,0.03188536714364791,1,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,4.0,standalone_gmg,35937
2,0.7622837347606207,0.022056535829860023,2,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,4.0,standalone_gmg,35937
3,0.5470033075112308,0.01580705901616334,3,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,4.0,standalone_gmg,35937
4,0.41385512196363333,0.011665037787995172,4,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,4.0,standalone_gmg,35937
5,0.3205319559708811,0.008757941276836378,5,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,4.0,standalone_gmg,35937
6,0.2510336806666681,0.006651039368693441,6,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,4.0,standalone_gmg,35937
7,0.1977908658629415,0.005092417261090922,7,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,4.0,standalone_gmg,35937
8,0.15642819270205605,0.003923037008675093,8,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,4.0,standalone_gmg,35937
9,0.12404839753643984,0.0030366934868056306,9,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,4.0,standalone_gmg,35937
10,0.09857975405144107,0.002359715346207887,10,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,4.0,standalone_gmg,35937
11,0.0784796195631438,0.0018395732243107754,11,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,4.0,standalone_gmg,35937
12,0.06257443996568081,0.0014380382886159532,12,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,4.0,standalone_gmg,35937
13,0.04996073932769072,0.0011268580556791433,13,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,4.0,standalone_gmg,35937
14,0.03993791518322369,0.0008849081461362526,14,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,4.0,standalone_gmg,35937
15,0.03196000194410046,0.0006962517659783451,15,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,4.0,standalone_gmg,35937
16,0.02559993175929632,0.0005487811228748821,16,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,4.0,standalone_gmg,35937
17,0.020522580059071,0.00043324555317591357,17,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,4.0,standalone_gmg,35937
18,0.016464226610288627,0.00034391824303985075,18,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,4.0,standalone_gmg,35937
19,0.013216803471136511,0.0002744601891911183,19,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,4.0,standalone_gmg,35937
20,0.0106157578393084,0.00021919769292602642,20,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,4.0,standalone_gmg,35937
21,0.008530664300698227,0.00017518540106101904,21,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,4.0,standalone_gmg,35937
22,0.006857938329413422,0.0001401008095461495,22,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,4.0,standalone_gmg,35937
23,0.00551516188643335,0.0001121093703305917,23,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,4.0,standalone_gmg,35937
24,0.004436650194623554,8.975970122793858e-05,24,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,4.0,standalone_gmg,35937
25,0.0035699774166576066,7.190192082814906e-05,25,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,4.0,standalone_gmg,35937
26,0.0028732457274946092,5.7623829135183824e-05,26,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,4.0,standalone_gmg,35937
27,0.0023129327040441526,4.6200912500758695e-05,27,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,4.0,standalone_gmg,35937
28,0.0018621901460806399,3.705709274671315e-05,28,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,4.0,standalone_gmg,35937
29,0.0014994964447385606,2.973385060221767e-05,29,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,4.0,standalone_gmg,35937
30,0.001207586707806072,2.38658929845037e-05,30,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,4.0,standalone_gmg,35937
31,0.0009726017393225762,1.9173584613962208e-05,31,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,4.0,standalone_gmg,35937
32,0.0007834099295367668,1.5450634300646915e-05,32,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,4.0,standalone_gmg,35937
33,0.0006310660938442409,1.2450664555317681e-05,33,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,4.0,standalone_gmg,35937
34,0.0005083790202586498,1.0033245413213626e-05,34,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,4.0,standalone_gmg,35937
35,0.00040956548043432354,8.085233791404328e-06,35,scale=[1_1_4] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,4.0,standalone_gmg,35937
